    0.147845031877936822E+04    0.275400699246788161E+01    0.205584899097523248E+02   -0.766890252404689363E+03
    0.148137928504658385E+04    0.272958290711833840E+01    0.215047952551956030E+02   -0.766886767089868272E+03
    0.148137928504658385E+04    0.272958290711833840E+01    0.215047952551956030E+02   -0.766886767089868272E+03
    0.147938038160058250E+04    0.273563904131742808E+01    0.198810152187694200E+02   -0.766873820820680521E+03
    0.147938038160058250E+04    0.273563904131742808E+01    0.198810152187694200E+02   -0.766873820820680521E+03
    0.148062176622413403E+04    0.274462771755716828E+01    0.218715897456866344E+02   -0.766871022499190872E+03
    0.148027020932418918E+04    0.276218026599397826E+01    0.207334835526844472E+02   -0.766839379953468892E+03
    0.148155977976722602E+04    0.274723512131136172E+01    0.207116061164471290E+02   -0.766835946130437947E+03
    0.147926179820958805E+04    0.276150117165389819E+01    0.212733613958443470E+02   -0.766834630867105375E+03
    0.148160344520205763E+04    0.272702424714513603E+01    0.205753914957564206E+02   -0.766795063317902986E+03
    0.148015793987616485E+04    0.272338916946810627E+01    0.209973298384525719E+02   -0.766786097387089967E+03
    0.148015793987616485E+04    0.272338916946810627E+01    0.209973298384525719E+02   -0.766786097387089967E+03
    0.147863387886660939E+04    0.275096721253839682E+01    0.212430876865982157E+02   -0.766783499105672263E+03
    0.148150599559857687E+04    0.274496774223263129E+01    0.212485490900862430E+02   -0.766781128147240224E+03
    0.148150599559857687E+04    0.274496774223263129E+01    0.212485490900862430E+02   -0.766781128147240224E+03
    0.148044292698708568E+04    0.274805509957074046E+01    0.217994113330586003E+02   -0.766766999450366029E+03
    0.147852799741300919E+04    0.275122399719125488E+01    0.210214046333272506E+02   -0.766762371620757108E+03
    0.148046923129119750E+04    0.274932220663756599E+01    0.217576691768238391E+02   -0.766755298133530346E+03
    0.147860319786466380E+04    0.274188194927619033E+01    0.210518099528520253E+02   -0.766751294712480671E+03
    0.147860319786466380E+04    0.274188194927619033E+01    0.210518099528520253E+02   -0.766751294712480671E+03
    0.148006095000340065E+04    0.272388723643288255E+01    0.206320102591365213E+02   -0.766743041108209241E+03
    0.148006095000340065E+04    0.272388723643288255E+01    0.206320102591365213E+02   -0.766743041108209241E+03
    0.147874827911577518E+04    0.273650317247692643E+01    0.206154182682230385E+02   -0.766741579184520901E+03
    0.148085244696530071E+04    0.272307249128581708E+01    0.206052384451149493E+02   -0.766738566819836592E+03
    0.148136417546247640E+04    0.274046185836438827E+01    0.214948549804915956E+02   -0.766716689108021001E+03
    0.147905845033707283E+04    0.273908247403987248E+01    0.214631911696266116E+02   -0.766716413310912799E+03
    0.147947052209944968E+04    0.274878336733299466E+01    0.217279861131204797E+02   -0.766707742505347142E+03
    0.147947052209944968E+04    0.274878336733299466E+01    0.217279861131204797E+02   -0.766707742505347142E+03
    0.148113092969681884E+04    0.275268149620333791E+01    0.209223086828110638E+02   -0.766707072356799472E+03
