    0.254600980001780817E+04    0.460223319845861667E+01    0.303587654004289109E+00    0.341346222161914459E+00    0.102290498702545429E+01    0.173394824288375227E+01    0.319664663660201143E+02    0.347876773857269939E+02   -0.286491782524498238E+06   -0.587195633965034691E+01    1
    0.232264856100082397E+04    0.368685156106948853E+01   -0.222552967071533214E+00    0.419575595855712857E+00    0.103265999794006347E+01    0.252191501855850220E+01    0.430320501327514648E+01   -0.396771371364593506E+02   -0.258313324282377318E+06   -0.589195633965034649E+01    1
    0.268881212472915649E+04    0.328712338209152222E+01    0.271094155311584428E+00    0.692103672027587824E+00    0.104333643198013304E+01    0.172585430741310120E+01    0.342773437500000000E+02    0.505448579788208008E+01   -0.242475462516878586E+06   -0.591195633965034695E+01    1
    0.260123523473739624E+04    0.365826135873794556E+01    0.130001878738403298E+00    0.494803905487060547E+00    0.104312467575073242E+01    0.262792649865150452E+01    0.919747352600097656E+00   -0.239137291908264160E+02   -0.242041396948046400E+06   -0.593195633965034741E+01    1
    0.224246852586095702E+04    0.458681862793570261E+01   -0.598520876794675805E+00    0.339053297937983555E+00    0.103003998602682012E+01    0.236439651803658180E+01   -0.530363090474166654E+01    0.251213986901180846E+02   -0.240398241934016871E+06   -0.595195633965034698E+01    1
    0.293673748095890960E+04    0.412952753399296135E+01   -0.484777434148500608E+00    0.464668008803356680E+00    0.102304417366353806E+01    0.232676097551656991E+01   -0.122049291204787664E+02    0.499100201513519153E+02   -0.232058888501470676E+06   -0.597195633965034833E+01    1
    0.249142782623081393E+04    0.425648995280432274E+01   -0.177816937925405483E+00    0.612986046503806836E+00    0.103030611817624695E+01    0.253243111027747858E+01    0.390462204236907127E+02    0.407389729053582670E+02   -0.218783345168212516E+06   -0.599195633965034702E+01    1
    0.275350232811471051E+04    0.292217953214235093E+01    0.525990741533640338E+00    0.459891087536459742E+00    0.104391868592343573E+01    0.156941931650896604E+01   -0.860135653616854512E+01   -0.117979245963355979E+02   -0.217774788085630629E+06   -0.601195633965034926E+01    1
    0.207309486657073921E+04    0.281277382123790387E+01    0.425761293953124453E+00    0.369449177218901692E+00    0.102598358472061135E+01    0.280023511504811928E+01    0.403036552161120483E+02   -0.282783752415009317E+02   -0.216883924053243740E+06   -0.603195633965035061E+01    1
    0.264715216321987009E+04    0.392435272574796024E+01    0.142745918945704986E+00    0.359871446228662295E+00    0.104319942680899702E+01    0.253966749200247843E+01   -0.429245276520198615E+02   -0.167017663292262952E+02   -0.208892346377303998E+06   -0.605195633965034840E+01    1
    0.232270522967599391E+04    0.392658621354692805E+01    0.266466750032937405E+00    0.574772728976711500E+00    0.101213086536561314E+01    0.233309131033926320E+01    0.290458670490980779E+02   -0.284830018714466533E+02   -0.207400947224004398E+06   -0.607195633965034798E+01    1
    0.268964448318986979E+04    0.329696799063763857E+01    0.280695911505534856E+00    0.690110683180005124E+00    0.101619183488954312E+01    0.177718157354444495E+01    0.296049935204685681E+02   -0.318059223150395312E+02   -0.196240298313225503E+06   -0.609195633965034844E+01    1
