    0.151959862112998962E+04    0.335871046781539917E+01    0.707602500915527344E+00   -0.256050606185193556E+04   -0.608515351937697790E+01    1
    0.261947250366210938E+04    0.469967567920684814E+01   -0.473123550415039062E+02   -0.254548078063705543E+04   -0.609515351937697769E+01    1
    0.286283617019653320E+04    0.429392486810684204E+01    0.950201749801635742E+01   -0.254391626343088092E+04   -0.610515351937697481E+01    1
    0.227575976848602295E+04    0.315690535306930542E+01    0.457091808319091797E+02   -0.253285667720796573E+04   -0.611515351937697282E+01    1
    0.240748218297958374E+04    0.357854413986206055E+01   -0.457457423210144043E+02   -0.252331978297673641E+04   -0.612515351937697528E+01    1
    0.287477243241797305E+04    0.281613776420492412E+01    0.844731464994327723E+02   -0.251766689786842471E+04   -0.613515351937697417E+01    1
    0.249198773135883494E+04    0.285620001357295461E+01   -0.295446871690510591E+02   -0.249999650769384607E+04   -0.614515351937697485E+01    1
    0.259038370532866702E+04    0.355037494645168117E+01   -0.635769791971130473E+02   -0.248378265936144726E+04   -0.615515351937697819E+01    1
    0.277470491528511047E+04    0.421636396646499634E+01    0.774127364158630371E+02   -0.245647678124520598E+04   -0.616515351937697620E+01    1
    0.282512719631195068E+04    0.276714766025543213E+01    0.834296226501464844E+02   -0.245486493950262548E+04   -0.617515351937697776E+01    1
    0.237118055224418640E+04    0.388734364509582520E+01   -0.193956732749938965E+02   -0.244033573647488265E+04   -0.618515351937698288E+01    1
    0.288754447102546692E+04    0.400550478696823120E+01    0.308673977851867676E+02   -0.243845468166777164E+04   -0.619515351937698000E+01    1
    0.282888154485857558E+04    0.442332231271759646E+01    0.317064682872068886E+02   -0.243511238605324297E+04   -0.620515351937697535E+01    1
    0.157594432830810547E+04    0.407632547616958618E+01   -0.639889597892761230E+02   -0.241453917280355745E+04   -0.621515351937697247E+01    1
    0.288818709254264832E+04    0.406812846660614014E+01    0.243200063705444336E+02   -0.241376522951354582E+04   -0.622515351937697314E+01    1
    0.228813241124153137E+04    0.353054064512252808E+01    0.334162592887878418E+02   -0.240976697623352175E+04   -0.623515351937697559E+01    1
    0.235241047178549888E+04    0.382423660028721013E+01   -0.108541772970490342E+02   -0.240601566586200624E+04   -0.624515351937698071E+01    1
    0.256787451505661011E+04    0.399027484655380249E+01   -0.590327143669128418E+02   -0.239854266513949324E+04   -0.625515351937697694E+01    1
    0.251817064881324768E+04    0.355456304550170898E+01   -0.593558192253112793E+02   -0.238939971665000439E+04   -0.626515351937697407E+01    1
    0.287668656299556460E+04    0.398244878450012774E+01    0.399071224432217377E+02   -0.237746070157859049E+04   -0.627515351937697385E+01    1
    0.262944408059120178E+04    0.480162465572357178E+01    0.893962383270263672E+02   -0.237640910639789763E+04   -0.628515351937697986E+01    1
