    0.197792316134476459E+04    0.497647708155405599E+01    0.100354767907555598E-01    0.295595177527229747E+00   -0.158427748394353340E+02
    0.193137237972355001E+04    0.431795087865124039E+01   -0.288244951097169577E+00    0.293043512278578944E+00   -0.158042799595099144E+02
    0.191202700086521486E+04    0.372758859220660677E+01   -0.278598389356591536E+00    0.352339674237626799E+00   -0.158033438312195678E+02
    0.197701932522608536E+04    0.386788999997684257E+01   -0.385714080078512156E+00    0.448300407980805282E+00   -0.158029592582251635E+02
    0.192690508580827827E+04    0.479825424197676398E+01   -0.263933595170300739E+00    0.370055161530938870E+00   -0.158000198673175465E+02
    0.187805535838132960E+04    0.379208791075296503E+01   -0.287241148055231876E+00    0.683677510799203469E+00   -0.157937810663677265E+02
    0.190990619659423828E+04    0.401042973995208740E+01   -0.256315678358078003E+00    0.278889024257659934E+00   -0.157854319783791901E+02
    0.194639706728336682E+04    0.318113451623811194E+01   -0.161398960014932424E+00    0.147256521210539587E+00   -0.157699820702323272E+02
    0.193009658571669570E+04    0.484755286027093213E+01    0.603403333174549195E-01    0.302266719798693240E+00   -0.157014663452234089E+02
    0.198747963379398379E+04    0.436594330355586280E+01   -0.212506503891746190E+00    0.452662729832751243E+00   -0.156944827502827025E+02
    0.192134121326443710E+04    0.458668760671038367E+01   -0.338638847068644055E+00    0.273017567883460766E+00   -0.156783536996115505E+02
    0.193167656671497502E+04    0.475725749615573612E+01   -0.356031882707375069E+00    0.332323549495705195E+00   -0.156621942912715131E+02
    0.187368108650446061E+04    0.326327355232245075E+01   -0.136014617162583284E+00    0.682253633495115031E+00   -0.156605686152054382E+02
    0.192046812007114863E+04    0.456940578305576572E+01   -0.122437619659515828E+00    0.553127675149695408E+00   -0.156589309625319189E+02
    0.184853817465799057E+04    0.306636219474870675E+01   -0.243704503072510681E+00    0.640342215907683920E+00   -0.156003270349602996E+02
    0.189629540446393025E+04    0.326031011395339032E+01   -0.276507400199312470E+00    0.501069973919261891E+00   -0.155875078445931390E+02
    0.196311896333140271E+04    0.467223423654767878E+01   -0.222782781947162889E+00    0.246336978700283982E+00   -0.155721172303641353E+02
    0.196903534130429011E+04    0.475499023911422736E+01   -0.287716314821933605E+00    0.331942078625491577E+00   -0.155686168482741518E+02
    0.192348114295404480E+04    0.487084837473636867E+01   -0.391358730238110963E+00    0.199505159752123989E+00   -0.155291943803720827E+02
    0.196981172013930950E+04    0.464266578303616129E+01   -0.250966679097651635E+00    0.381687940645828117E+00   -0.155213647832394415E+02
    0.185663997727522224E+04    0.363071731074053972E+01   -0.205466407364689629E+00    0.516688763395861339E+00   -0.155180069093607287E+02
    0.185663997727522224E+04    0.363071731074053972E+01   -0.205466407364689629E+00    0.516688763395861339E+00   -0.155180069093607287E+02
    0.191724500487358796E+04    0.466887099200891509E+01   -0.378585059840092442E+00    0.250154348622996348E+00   -0.155154727445556393E+02
    0.192020934580093399E+04    0.491967076334401998E+01   -0.420813802939092318E+00    0.191370361145138113E+00   -0.155102880580412350E+02
    0.192020934580093399E+04    0.491967076334401998E+01   -0.420813802939092318E+00    0.191370361145138113E+00   -0.155102880580412350E+02
    0.191378591797246600E+04    0.317793750705678324E+01   -0.203165201773336690E+00    0.622066781602998442E+00   -0.154945914974805810E+02
    0.191317990738087678E+04    0.380920189698392786E+01   -0.284351437439707977E+00    0.698857208866969337E+00   -0.154943952713605935E+02
    0.192372307744453883E+04    0.431097293911853541E+01   -0.404406135130618349E+00    0.528200851450854048E+00   -0.154861550636721272E+02
    0.195959730374051333E+04    0.473963635232811953E+01   -0.371832206569624679E+00    0.553447083922906535E+00   -0.154850639216513688E+02
    0.193112837494367682E+04    0.444729418393831910E+01   -0.407451262113962820E+00    0.103859960941611443E+00   -0.154546530765082171E+02
    0.193112837494367682E+04    0.444729418393831910E+01   -0.407451262113962820E+00    0.103859960941611443E+00   -0.154546530765082171E+02
