    0.159105517678054616E+04    0.351891999875422101E+01    0.691984774639652356E+00    0.376141073249708469E+00   -0.790508645429124499E+02   -0.615515351937697819E+01    1
    0.158177576065063477E+04    0.345678102970123291E+01    0.224905431270599365E+00    0.544474333524703979E+00   -0.786738593216041266E+02   -0.616515351937697620E+01    1
    0.169133386611938477E+04    0.317258739471435547E+01    0.897303670644760132E+00    0.549644595384597867E+00   -0.779916714116891114E+02   -0.617515351937697776E+01    1
    0.173914670944213867E+04    0.409109139442443848E+01    0.882609277963638306E+00    0.360792475938797041E+00   -0.779140734055720543E+02   -0.618515351937698288E+01    1
    0.159684619903564453E+04    0.451105892658233643E+01    0.462554603815078735E+00    0.745823568105697721E+00   -0.737995061564876096E+02   -0.619515351937698000E+01    1
    0.161024570465087891E+04    0.376639139652252197E+01    0.813862383365631104E-01    0.308553421497344993E+00   -0.727251721509142470E+02   -0.620515351937697535E+01    1
    0.158068370819091797E+04    0.418251454830169678E+01    0.619766473770141602E+00    0.762899059057235762E+00   -0.720742726650097438E+02   -0.621515351937697247E+01    1
    0.152969303131103516E+04    0.408776676654815674E+01    0.767002940177917480E+00    0.693477827310562178E+00   -0.720010605318152983E+02   -0.622515351937697314E+01    1
    0.148281183242797852E+04    0.302838909626007080E+01    0.730164051055908203E+00    0.531917428970337003E+00   -0.717643101203687195E+02   -0.623515351937697559E+01    1
    0.157679901123046875E+04    0.369464206695556641E+01    0.326699823141098022E+00    0.174980229139328036E+00   -0.701307722695168110E+02   -0.624515351937698071E+01    1
    0.163019609451293945E+04    0.434957885742187500E+01    0.181440323591232300E+00    0.405751115083694547E+00   -0.679073478525649250E+02   -0.625515351937697694E+01    1
    0.165316070582343900E+04    0.482170431405645861E+01    0.606742595823914099E+00    0.632876089039317691E+00   -0.676560568197912318E+02   -0.626515351937697407E+01    1
    0.163785781860351562E+04    0.442383253574371338E+01   -0.172150015830993652E+00    0.339351189136505194E+00   -0.675477794596234702E+02   -0.627515351937697385E+01    1
    0.157743673324584961E+04    0.376551747322082520E+01    0.453014612197875977E+00    0.491711151599884100E+00   -0.653732787818589287E+02   -0.628515351937697986E+01    1
    0.161780080795288086E+04    0.394228756427764893E+01   -0.180229544639587402E-01    0.730461984872817993E+00   -0.650048527130091713E+02   -0.629515351937697432E+01    1
